Code Domaine,Domaine,Code zone,Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","72"
"FBS","Bilans Alimentaires (2010-)","74","Gabon","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","76"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","25"
"FBS","Bilans Alimentaires (2010-)","75","Gambie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","26"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","22"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","54"
"FBS","Bilans Alimentaires (2010-)","73","G?orgie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","68"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","66"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","153"
"FBS","Bilans Alimentaires (2010-)","81","Ghana","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","219"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","230"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","79"
"FBS","Bilans Alimentaires (2010-)","84","Gr?ce","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","269"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","7"
"FBS","Bilans Alimentaires (2010-)","86","Grenade","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","8"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","234"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","137"
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","362"
"FBS","Bilans Alimentaires (2010-)","90","Guin?e","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","11"
"FBS","Bilans Alimentaires (2010-)","90","Guin?e","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","40"
"FBS","Bilans Alimentaires (2010-)","90","Guin?e","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","35"
"FBS","Bilans Alimentaires (2010-)","175","Guin?e-Bissau","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","3"
"FBS","Bilans Alimentaires (2010-)","175","Guin?e-Bissau","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","3"
"FBS","Bilans Alimentaires (2010-)","175","Guin?e-Bissau","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","5"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","39"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","32"
"FBS","Bilans Alimentaires (2010-)","93","Ha?ti","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","9"
"FBS","Bilans Alimentaires (2010-)","93","Ha?ti","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","91"
"FBS","Bilans Alimentaires (2010-)","93","Ha?ti","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","101"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","218"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","15"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","232"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","532"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","76"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","311"
"FBS","Bilans Alimentaires (2010-)","25","?les Salomon","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0"
"FBS","Bilans Alimentaires (2010-)","25","?les Salomon","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","4"
"FBS","Bilans Alimentaires (2010-)","25","?les Salomon","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","4"
"FBS","Bilans Alimentaires (2010-)","100","Inde","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","4232"
"FBS","Bilans Alimentaires (2010-)","100","Inde","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0"
"FBS","Bilans Alimentaires (2010-)","100","Inde","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","4226"
"FBS","Bilans Alimentaires (2010-)","101","Indon?sie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","3539"
"FBS","Bilans Alimentaires (2010-)","101","Indon?sie","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0"
"FBS","Bilans Alimentaires (2010-)","101","Indon?sie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2176"
"FBS","Bilans Alimentaires (2010-)","102","Iran (R?publique islamique d')","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2292"
"FBS","Bilans Alimentaires (2010-)","102","Iran (R?publique islamique d')","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","4"
"FBS","Bilans Alimentaires (2010-)","102","Iran (R?publique islamique d')","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2242"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","101"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","108"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","206"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","154"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","95"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","138"
"FBS","Bilans Alimentaires (2010-)","99","Islande","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","10"
"FBS","Bilans Alimentaires (2010-)","99","Islande","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2"
"FBS","Bilans Alimentaires (2010-)","99","Islande","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","11"
"FBS","Bilans Alimentaires (2010-)","105","Isra?l","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","617"
"FBS","Bilans Alimentaires (2010-)","105","Isra?l","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0"
"FBS","Bilans Alimentaires (2010-)","105","Isra?l","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","612"
"FBS","Bilans Alimentaires (2010-)","106","Italie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1358"
"FBS","Bilans Alimentaires (2010-)","106","Italie","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","94"
"FBS","Bilans Alimentaires (2010-)","106","Italie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1171"
"FBS","Bilans Alimentaires (2010-)","109","Jama?que","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","134"
"FBS","Bilans Alimentaires (2010-)","109","Jama?que","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","32"
"FBS","Bilans Alimentaires (2010-)","109","Jama?que","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","163"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2298"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1094"
"FBS","Bilans Alimentaires (2010-)","110","Japon","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2552"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","185"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","62"
"FBS","Bilans Alimentaires (2010-)","112","Jordanie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","237"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","214"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","182"
"FBS","Bilans Alimentaires (2010-)","108","Kazakhstan","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","355"
"FBS","Bilans Alimentaires (2010-)","114","Kenya","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","89"
"FBS","Bilans Alimentaires (2010-)","114","Kenya","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0"
"FBS","Bilans Alimentaires (2010-)","114","Kenya","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","85"
"FBS","Bilans Alimentaires (2010-)","113","Kirghizistan","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","8"
"FBS","Bilans Alimentaires (2010-)","113","Kirghizistan","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","34"
"FBS","Bilans Alimentaires (2010-)","113","Kirghizistan","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","42"
"FBS","Bilans Alimentaires (2010-)","83","Kiribati","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1"
"FBS","Bilans Alimentaires (2010-)","83","Kiribati","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2"
"FBS","Bilans Alimentaires (2010-)","83","Kiribati","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2"
"FBS","Bilans Alimentaires (2010-)","118","Kowe?t","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","56"
"FBS","Bilans Alimentaires (2010-)","118","Kowe?t","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","154"
"FBS","Bilans Alimentaires (2010-)","118","Kowe?t","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","204"
"FBS","Bilans Alimentaires (2010-)","122","Lesotho","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2"
"FBS","Bilans Alimentaires (2010-)","122","Lesotho","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","19"
"FBS","Bilans Alimentaires (2010-)","122","Lesotho","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","16"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","35"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","48"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","40"
"FBS","Bilans Alimentaires (2010-)","121","Liban","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","126"
"FBS","Bilans Alimentaires (2010-)","121","Liban","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","16"
"FBS","Bilans Alimentaires (2010-)","121","Liban","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","119"
"FBS","Bilans Alimentaires (2010-)","123","Lib?ria","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","16"
"FBS","Bilans Alimentaires (2010-)","123","Lib?ria","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","36"
"FBS","Bilans Alimentaires (2010-)","123","Lib?ria","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","52"
"FBS","Bilans Alimentaires (2010-)","124","Libye","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","124"
"FBS","Bilans Alimentaires (2010-)","124","Libye","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","76"
"FBS","Bilans Alimentaires (2010-)","124","Libye","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","200"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","100"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","49"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","85"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","12"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","12"
"FBS","Bilans Alimentaires (2010-)","154","Mac?doine du Nord","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1"
"FBS","Bilans Alimentaires (2010-)","154","Mac?doine du Nord","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","41"
"FBS","Bilans Alimentaires (2010-)","154","Mac?doine du Nord","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","42"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","85"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","85"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1717"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","73"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1248"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","136"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","136"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","11"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","12"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","55"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1"
"FBS","Bilans Alimentaires (2010-)","133","Mali","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","48"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","4"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","9"
"FBS","Bilans Alimentaires (2010-)","134","Malte","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","13"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","861"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","7"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","751"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","51"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","4"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","55"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","5"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","31"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","30"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","3515"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1033"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","4543"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","14"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","10"
"FBS","Bilans Alimentaires (2010-)","273","Mont?n?gro","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","4"
"FBS","Bilans Alimentaires (2010-)","273","Mont?n?gro","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","7"
"FBS","Bilans Alimentaires (2010-)","273","Mont?n?gro","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","10"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","112"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","24"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","120"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1817"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1818"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","11"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","31"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","29"
"FBS","Bilans Alimentaires (2010-)","149","N?pal","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","63"
"FBS","Bilans Alimentaires (2010-)","149","N?pal","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0"
"FBS","Bilans Alimentaires (2010-)","149","N?pal","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","63"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","140"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","7"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","131"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","19"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","3"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","26"
"FBS","Bilans Alimentaires (2010-)","159","Nig?ria","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","240"
"FBS","Bilans Alimentaires (2010-)","159","Nig?ria","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","12"
"FBS","Bilans Alimentaires (2010-)","159","Nig?ria","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","252"
"FBS","Bilans Alimentaires (2010-)","162","Norv?ge","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","107"
"FBS","Bilans Alimentaires (2010-)","162","Norv?ge","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","3"
"FBS","Bilans Alimentaires (2010-)","162","Norv?ge","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","109"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","10"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Cal?donie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","11"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","240"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Z?lande","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","223"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","7"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","115"
